Segment,Country,Product,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Small Business,Canada, Carretera , Medium ,1161.0,132.58794949166042,35.06782393162668,40713.74358461857,872.9626960520327,39840.780888566536,153934.60935981775,-114093.82847125121,01/09/2014,9,September,2014
Channel Partners,Mexico, Carretera , Medium ,1807.0,115.67740411236048,12.406772982671994,22419.038779688293,35785.7467391329,-13366.707959444604,209029.0692310354,-222395.77719048,01/05/2014,5,May,2014
Small Business,Canada, Montana , Medium ,2327.0,290.91158236705854,18.089922165406787,42095.24887890159,1305.6603485453136,40789.588530356275,676951.2521681453,-636161.663637789,01/01/2013,1,January,2013
Channel Partners,Canada, Montana , Medium ,1094.0,42.711646872060534,18.977993835340463,20761.92525586247,34317.77068736106,-13555.84543149859,46726.54167803423,-60282.38710953282,01/05/2014,5,May,2014
Government,Canada, Montana , Medium ,882.0,153.88058118904962,167.99290692689974,148169.74390952557,39185.53182131595,108984.21208820962,135722.67260874176,-26738.460520532142,01/05/2014,5,May,2014
Small Business,Mexico, Paseo , Medium ,105.0,122.82616413183452,156.0703429620812,16387.386011018527,1072.9494559717396,15314.436555046788,12896.747233842625,2417.689321204163,01/04/2014,4,April,2014
Government,Mexico, Paseo , Medium ,2536.0,292.5674928681028,19.406341940668995,49214.48316153657,9344.923016524825,39869.56014501175,741951.1619135088,-702081.601768497,01/02/2014,2,February,2014
Small Business,Canada, Paseo , Medium ,1229.0,129.0942268597767,16.361332824816643,20108.078041699653,178539.09513441197,-158431.0170927123,158656.80481066558,-317087.8219033779,01/03/2014,3,March,2014
Channel Partners,Mexico, Paseo , Medium ,3796.0,126.25030907670664,183.26182795587744,695661.8989205108,11806.995921561578,683854.9029989492,479246.17325517844,204608.72974377073,01/12/2014,12,December,2014
Midmarket,Mexico, Velo , Medium ,2007.0,144.39305728599837,9.023156217665093,18109.474528853843,8660.016411155117,9449.458117698727,289796.8659729987,-280347.4078553,01/02/2013,2,February,2013
Small Business,Canada, Velo , Medium ,1616.0,108.10758214747415,135.43499735684762,218862.95572866575,4536.949686454369,214326.00604221137,174701.8527503182,39624.15329189316,01/10/2013,10,October,2013
Enterprise,Canada, Velo , Medium ,3398.0,3.2499405588928347,33.85712924818344,115046.52518532734,27442.378436518495,87604.14674880884,11043.298019117852,76560.84872969099,01/12/2014,12,December,2014
Enterprise,Mexico, Velo , Medium ,1487.0,8.898512358872203,50.785673736740065,75518.29684653248,59449.66788222453,16068.62896430795,13232.087877642965,2836.5410866649854,01/04/2014,4,April,2014
Government,Canada, Velo , Medium ,1924.0,251.9746923171424,173.11816874987736,333079.356674764,1097.59757033843,331981.7591044256,484799.308018182,-152817.54891375639,01/08/2013,8,August,2013
Enterprise,Mexico, VTT , Medium ,3640.0,233.19395007535798,27.769117514338532,101079.58775219225,6383.65781847727,94695.92993371499,848825.978274303,-754130.048340588,01/12/2014,12,December,2014
Government,Canada, Amarilla , Medium ,1075.0,14.14095539052796,365.9004181733473,393342.94953634834,10956.901169671743,382386.0483666766,15201.527044817558,367184.52132185904,01/04/2014,4,April,2014
Government,Mexico, Amarilla , Medium ,2293.0,138.46506105134077,170.12333071803963,390092.79733646486,46713.42247363941,343379.37486282544,317500.3849907244,25878.989872101054,01/07/2014,7,July,2014
Government,Canada, Carretera , Medium ,1555.0,144.6135470730928,316.66850277284675,492419.5218117767,9238.729953085642,483180.791858691,224874.0656986593,258306.7261600317,01/01/2013,1,January,2013
Government,Mexico, Carretera , Medium ,602.0,306.80002442103984,302.4787617801498,182092.21459165018,148901.95965872527,33190.2549329249,184693.614701466,-151503.3597685411,01/02/2013,2,February,2013
Government,Mexico, Paseo , Medium ,2940.0,306.8526737945127,88.49452477954813,260173.9028518715,9743.848822326654,250430.05402954484,902146.8609558675,-651716.8069263226,01/04/2014,4,April,2014
Midmarket,Mexico, Velo , Medium ,1705.0,17.922451831970466,6.697847450893233,11419.829903772963,3947.598997958531,7472.230905814432,30557.780373509646,-23085.549467695215,01/07/2013,7,July,2013
Government,Mexico, VTT , Medium ,516.0,280.0448668772993,45.75220018737219,23608.13529668405,55990.575754519494,-32382.440457835444,144503.15130868644,-176885.5917665219,01/09/2014,9,September,2014
Government,Mexico, Amarilla , Medium ,3096.0,127.85752152391828,44.9698261992547,139226.58191289255,35325.77175721133,103900.81015568122,395846.886638051,-291946.0764823698,01/10/2014,10,October,2014
Midmarket,Canada, Amarilla , Medium ,2696.0,146.09698000241525,3.3346058724683196,8990.097432174589,8455.284491142089,534.8129410325,393877.4580865115,-393342.645145479,01/02/2014,2,February,2014
Small Business,Mexico, Paseo , High ,970.0,18.77602709541079,373.58757035245947,362379.9432418857,6723.903308322774,355656.0399335629,18212.746282548465,337443.29365101445,01/06/2014,6,June,2014
Enterprise,Canada, Velo , High ,1446.0,261.90564381731417,414.52581755538495,599404.3321850867,136506.40292627097,462897.9292588157,378715.5609598363,84182.36829897942,01/07/2014,7,July,2014
Enterprise,Mexico, VTT , High ,2107.0,21.64794892317201,117.25416835785012,247054.5327299902,22551.95094027549,224502.58178971472,45612.22838112342,178890.3534085913,01/09/2014,9,September,2014
Midmarket,Mexico, VTT , High ,3367.0,140.43615187145372,13.227029414827756,44535.40803972506,67915.52629806206,-23380.118258337003,472848.5233511847,-496228.6416095217,01/08/2014,8,August,2014
Small Business,Mexico, VTT , High ,1628.0,328.49763497649786,25.69273611406897,41827.77439370428,2873.619336070124,38954.15505763416,534794.1497417386,-495839.9946841044,01/11/2014,11,November,2014
Enterprise,Canada, VTT , High ,3119.0,142.46617224227114,87.93157371012953,274258.578401894,113995.72478132842,160262.8536205656,444351.9912236437,-284089.1376030781,01/06/2013,6,June,2013
Government,Canada, Amarilla , High ,989.0,133.53737656117693,13.135293703177929,12990.805472442971,23582.51409552644,-10591.708623083468,132068.46541900397,-142660.17404208746,01/07/2014,7,July,2014
Channel Partners,Canada, Amarilla , High ,1211.0,276.7852423226961,333.09382566496043,403376.6228802671,8434.734059868078,394941.888820399,335186.92845278495,59754.960367614054,01/08/2014,8,August,2014
Government,Mexico, Amarilla , High ,794.0,9.02606444900848,27.612007661213113,21923.934083003212,2044.3621563170773,19879.571926686134,7166.695172512733,12712.876754173401,01/11/2013,11,November,2013
Government,Canada, Amarilla , High ,3531.0,12.291298028497211,6.438970278638811,22736.004053873643,733.1149394943495,22002.889114379293,43400.57333862365,-21397.68422424436,01/11/2014,11,November,2014
Midmarket,Canada, Velo , High ,1763.0,301.78463620257503,336.85735491230037,593879.5167103856,1866.7116654464771,592012.805044939,532046.3136251398,59966.49141979928,01/04/2013,4,April,2013
Channel Partners,Mexico, VTT , High ,2884.0,173.8760585023129,400.98835505793136,1156450.4159870741,7278.1367855386,1149172.2792015355,501458.5527206704,647713.7264808652,01/03/2014,3,March,2014
Channel Partners,Canada, Carretera , High ,2864.0,128.6316672788505,382.3144768799113,1094948.661784066,141797.59139993478,953151.070384131,368401.0950866278,584749.9752975032,01/02/2014,2,February,2014
Midmarket,Canada, Carretera , High ,889.0,20.451172619533224,151.69554645579134,134857.34079919852,10729.825910311141,124127.51488888738,18181.092458765037,105946.42243012234,01/07/2014,7,July,2014
Government,Mexico, Carretera , High ,592.0,221.17347893810546,168.56244738314464,99788.96885082163,36979.026206642586,62809.94264417905,130934.69953135843,-68124.75688717939,01/03/2013,3,March,2013
Midmarket,Mexico, Montana , High ,1522.0,7.031038564583214,19.01960990336746,28947.846272925275,2934.3138113131527,26013.53246161212,10701.240695295652,15312.29176631647,01/07/2014,7,July,2014
Small Business,Canada, Paseo , High ,692.0,246.0722015085132,37.96800608770902,26273.860212694643,6177.224583864507,20096.635628830136,170281.96344389112,-150185.32781506097,01/10/2014,10,October,2014
Government,Mexico, Paseo , High ,2797.0,140.50045818379175,1.943316959454803,5435.457535595084,6446.242535310372,-1010.784999715288,392979.78154006554,-393990.5665397808,01/03/2013,3,March,2013
Government,Canada, Paseo , High ,1497.0,8.261416940658156,24.072806688118373,36036.991612113205,19772.313567638288,16264.678044474917,12367.34116016526,3897.336884309656,01/11/2013,11,November,2013
Channel Partners,Canada, Paseo , High ,1368.0,152.70557130492827,27.330002417292754,37387.44330685649,4274.569073249037,33112.87423360745,208901.22154514186,-175788.3473115344,01/05/2014,5,May,2014
Government,Canada, Paseo , High ,3709.0,282.5248853760403,145.44453944490206,539453.7968011417,33975.07158770613,505478.7252134356,1047884.7998597334,-542406.0746462978,01/10/2014,10,October,2014
Midmarket,Mexico, Paseo , High ,1735.0,122.90864057475142,19.810676742155263,34371.52414763938,2419.756435381828,31951.76771225755,213246.49139719372,-181294.72368493618,01/05/2013,5,May,2013
Small Business,Canada, Paseo , High ,2248.0,146.69810519572295,141.15393371192977,317314.0429844181,150005.5870239454,167308.4559604727,329777.34047998517,-162468.88451951247,01/03/2014,3,March,2014
Midmarket,Mexico, Velo , High ,1816.0,94.34704970996536,41.65486046296987,75645.22660075329,51014.514986601534,24630.711614151754,171334.2422732971,-146703.53065914536,01/03/2013,3,March,2013
Government,Mexico, Velo , High ,1042.0,130.18177772711155,161.63738463584366,168426.1547905491,111110.41563587432,57315.73915467478,135649.41239165023,-78333.67323697545,01/07/2013,7,July,2013
Government,Canada, Velo , High ,3304.0,133.40382189607737,391.8837437932085,1294783.8894927609,6778.724736543944,1288005.164756217,440766.22754463967,847238.9372115773,01/09/2014,9,September,2014
Enterprise,Mexico, VTT , High ,3781.0,283.76078949276007,31.297485515139606,118335.79273274285,9098.45113024712,109237.34160249573,1072899.5450721257,-963662.20346963,01/07/2014,7,July,2014
Government,Canada, VTT , High ,1692.0,242.90765999447632,155.26597584866298,262710.0311359378,10284.936999001695,252425.0941369361,410999.7607106539,-158574.6665737178,01/04/2014,4,April,2014
Government,Mexico, Amarilla , High ,2970.0,135.9929758233135,150.47021654361853,446896.5431345471,3821.7509319820397,443074.792202565,403899.13819524104,39175.65400732396,01/08/2013,8,August,2013
Enterprise,Mexico, Amarilla , High ,1883.0,115.7676424568836,1.9774680845370174,3723.5724031832037,8733.044434666976,-5009.472031483772,217990.47074631182,-222999.9427777956,01/02/2014,2,February,2014
Government,Mexico, Amarilla , High ,1464.0,23.236414259989722,160.7898241172995,235396.30250772648,29554.778885788928,205841.52362193755,34018.110476624955,171823.4131453126,01/04/2014,4,April,2014
Midmarket,Mexico, Amarilla , High ,2918.0,236.14746735020853,39.604405524337636,115565.65532001722,95541.09345727041,20024.561862746807,689078.3097279085,-669053.7478651616,01/02/2014,2,February,2014
Government,Mexico, Carretera , High ,715.0,161.8059197302278,15.124659240534866,10814.131356982429,59698.144524714764,-48884.01316773234,115691.23260711288,-164575.2457748452,01/10/2013,10,October,2013
Enterprise,Canada, Carretera , High ,2407.0,101.39515935593307,163.85561417568437,394400.4633208723,159441.59172253957,234958.8715983327,244058.1485697309,-9099.276971398183,01/02/2014,2,February,2014
Enterprise,Mexico, Carretera , High ,3942.0,17.402740735849072,425.77404468185,1678401.2841358527,1625.499547219747,1676775.7845886329,68601.60398071705,1608174.1806079159,01/10/2013,10,October,2013
Midmarket,Canada, Carretera , High ,2731.0,41.631617387834865,4.20453254884254,11482.578390888977,29.9019299206916,11452.676460968285,113695.94708617701,-102243.27062520872,01/04/2013,4,April,2013
Government,Mexico, Montana , High ,2995.0,123.1019884062928,24.49372496956819,73358.70628385674,108498.75805434067,-35140.05177048393,368690.45527684694,-403830.50704733084,01/05/2014,5,May,2014
Government,Canada, Montana , High ,1507.0,303.53323421078295,12.455038035966652,18769.742320201745,20754.82533316801,-1985.0830129662645,457424.5839556499,-459409.6669686162,01/03/2013,3,March,2013
Government,Mexico, Montana , High ,1245.0,33.00944379071277,4.518341961614258,5625.3357422097515,13187.372457260532,-7562.03671505078,41096.7575194374,-48658.79423448818,01/05/2013,5,May,2013
Government,Mexico, Paseo , High ,3126.0,155.81814071582397,22.64329709591508,70782.94672183054,1861.2290655114075,68921.71765631913,487087.50787766575,-418165.7902213466,01/09/2014,9,September,2014
Enterprise,Mexico, Paseo , High ,1037.0,261.1111141119672,317.67251111326954,329426.3940244605,158867.3264374056,170559.06758705492,270772.22533411,-100213.15774705505,01/01/2014,1,January,2014
Government,Mexico, Paseo , High ,822.0,164.3685657970093,334.8688815658158,275262.2206471006,8273.810478148169,266988.4101689524,135110.96108514164,131877.4490838108,01/06/2013,6,June,2013
Government,Mexico, Paseo , High ,1964.0,297.44416006703324,56.04999775577644,110082.19559234493,170788.28428323747,-60706.088690892546,584180.3303716533,-644886.4190625459,01/12/2014,12,December,2014
Small Business,Mexico, Paseo , High ,1919.0,88.33122560416115,128.83237401682328,247229.32573828386,42744.048386044466,204485.2773522394,169507.62193438524,34977.65541785417,01/04/2014,4,April,2014
Government,Mexico, Paseo , High ,1592.0,252.76360307308494,49.98778911329911,79580.56026837218,39908.70590766471,39671.85436070747,402399.65609235124,-362727.8017316438,01/05/2013,5,May,2013
Midmarket,Mexico, Paseo , High ,1511.0,313.58388702978147,43.66234850911837,65973.80859727785,6374.424307721742,59599.38428955611,473825.2533019998,-414225.8690124437,01/11/2013,11,November,2013
Government,Mexico, Paseo , High ,164.0,302.67364875610303,383.9580356821259,62969.11785186865,55181.77507310377,7787.342778764883,49638.4783960009,-41851.13561723602,01/10/2014,10,October,2014
Government,Mexico, Velo , High ,2053.0,251.78530388440427,25.27261874389513,51884.6862812167,25822.114911592653,26062.57136962405,516915.228874682,-490852.6575050579,01/06/2014,6,June,2014
Government,Mexico, Velo , High ,1134.0,241.45430820556098,104.58605240592841,118600.58342832282,20542.436659040428,98058.1467692824,273809.1855051062,-175751.03873582376,01/02/2014,2,February,2014
Channel Partners,Canada, VTT , High ,1351.0,31.9136665838896,9.421103631940893,12727.911006752147,20216.574017578612,-7488.663010826465,43115.363554834854,-50604.02656566132,01/08/2014,8,August,2014
Government,Canada, VTT , High ,1884.0,40.59690227633026,12.261279938420348,23100.251403983933,33780.30663235502,-10680.05522837109,76484.56388860621,-87164.6191169773,01/08/2013,8,August,2013
Government,Mexico, VTT , High ,800.0,286.4538533801812,346.99965955984237,277599.7276478739,3986.3066392360342,273613.4210086379,229163.08270414497,44450.33830449291,01/06/2013,6,June,2013
Government,Canada, Amarilla , High ,1636.0,236.79676293413866,16.72115292522464,27355.806185667512,65038.77772185793,-37682.97153619042,387399.5041602508,-425082.47569644125,01/04/2013,4,April,2013
Channel Partners,Mexico, Montana , High ,2989.0,35.70755177183178,1.222092117853057,3652.8333402627877,134996.97317333746,-131344.13983307467,106729.8722460052,-238074.01207907987,01/10/2013,10,October,2013
Channel Partners,Canada, Amarilla , High ,1736.0,27.678269260575462,334.4213267483236,580555.4232350898,4380.328092987605,576175.0951421021,48049.475436359004,528125.6197057432,01/01/2014,1,January,2014
Government,Canada, Carretera , High ,1255.0,26.617758908884866,144.75797357130114,181671.25683198293,48741.87269779181,132929.38413419112,33405.287430650504,99524.09670354062,01/05/2013,5,May,2013
Channel Partners,Mexico, Montana , High ,1952.0,143.855385175987,343.6406562720079,670786.5610429595,42577.26888415316,628209.2921588062,280805.71186352667,347403.58029527956,01/11/2014,11,November,2014
Government,Mexico, Montana , High ,725.0,277.3632099177857,355.06100324126106,257419.22734991426,10233.848616585132,247185.37873332913,201088.32719039463,46097.051542934496,01/05/2014,5,May,2014
Government,Canada, Montana , High ,1987.0,144.00821450807337,42.03384315329056,83521.24634558834,10414.86671281006,73106.37963277828,286144.32222754176,-213037.94259476347,01/06/2014,6,June,2014
Government,Canada, Paseo , High ,292.0,246.7500235754548,24.19593070748362,7065.2117665852165,143471.9093302475,-136406.69756366228,72051.0068840328,-208457.70444769508,01/09/2013,9,September,2013
Enterprise,Canada, Paseo , High ,4192.0,171.99732516595532,45.99909578741837,192828.20954085782,148275.48154053447,44552.728000323346,721012.7870956847,-676460.0590953613,01/11/2013,11,November,2013
Channel Partners,Mexico, Paseo , High ,2004.0,165.30471410956272,125.53147904832844,251565.0840128502,64843.64533257863,186721.43868027156,331270.6470755637,-144549.20839529217,01/02/2014,2,February,2014
Midmarket,Canada, Paseo , High ,620.0,141.45422233204775,150.5747509641421,93356.34559776812,6591.828594959267,86764.51700280885,87701.61784586961,-937.1008430607617,01/06/2014,6,June,2014
Government,Canada, Paseo , High ,3820.0,130.83833443471985,143.39438265394057,547766.541738053,40221.78179996784,507544.7599380851,499802.4375406298,7742.322397455282,01/10/2014,10,October,2014
Government,Canada, Velo , High ,427.0,270.68980234346157,415.22507702227244,177301.10788851033,92525.76440899142,84775.34347951891,115584.5456006581,-30809.202121139184,01/10/2013,10,October,2013
Channel Partners,Mexico, Velo , High ,1401.0,11.15961377073052,28.617976177325524,40093.78462443306,4188.570832839384,35905.21379159368,15634.618892793458,20270.59489880022,01/05/2013,5,May,2013
Channel Partners,Mexico, Velo , High ,2034.0,219.43067733531123,423.014287243577,860411.0602534355,6677.374507150208,853733.6857462852,446321.99770002306,407411.6880462622,01/04/2013,4,April,2013
Small Business,Mexico, Velo , High ,1281.0,137.6018547018305,42.843890965465405,54883.02432676119,39995.830920922774,14887.193405838414,176267.97587304487,-161380.78246720645,01/05/2013,5,May,2013
Enterprise,Canada, VTT , High ,1248.0,310.475919375087,337.422712269418,421103.54491223366,11335.783725972564,409767.7611862611,387473.9473801086,22293.813806152495,01/09/2013,9,September,2013
Midmarket,Canada, VTT , High ,1046.0,135.12322737559245,350.79267638288314,366929.1394964958,20827.755185248174,346101.3843112476,141338.8958348697,204762.4884763779,01/08/2014,8,August,2014
Enterprise,Canada, Amarilla , High ,3184.0,1.0046325440748678,153.21963436881896,487851.31583031954,8898.566829013245,478952.7490013063,3198.750020334379,475753.9989809719,01/06/2013,6,June,2013
Channel Partners,Mexico, Amarilla , High ,3688.0,101.27596467747301,47.869009603360716,176540.90741719434,49263.75102349429,127277.15639370005,373505.75773052045,-246228.6013368204,01/08/2013,8,August,2013
Government,Mexico, Carretera , High ,1683.0,17.29534857253246,94.67592341693603,159339.57911070334,53946.927405223956,105392.6517054794,29108.07164757213,76284.58005790727,01/08/2014,8,August,2014
Government,Canada, Paseo , High ,1884.0,151.27163984673277,30.470837545287992,57407.05793532258,7026.6511818687495,50380.406753453826,284995.76947124454,-234615.3627177907,01/01/2013,1,January,2013
Small Business,Mexico, Carretera , High ,788.0,79.11499408295309,132.06874197778347,104070.16867849338,925.1318438490894,103145.0368346443,62342.61533736703,40802.42149727727,01/05/2014,5,May,2014
Small Business,Canada, Carretera , High ,3169.0,170.70279633580458,44.036467637070665,139551.56594187694,10197.36433853153,129354.2016033454,540957.1615881647,-411602.95998481935,01/09/2014,9,September,2014
Midmarket,Canada, Carretera , High ,487.0,84.31862926126044,42.84853696093671,20867.237499976178,56180.438086361566,-35313.200586385385,41063.17245023383,-76376.37303661922,01/05/2014,5,May,2014
Enterprise,Mexico, Carretera , High ,3079.0,92.4508687517068,353.6366963247876,1088847.3879840209,144918.09436056257,943929.2936234584,284656.2248865053,659273.0687369531,01/11/2014,11,November,2014
Government,Canada, Montana , High ,1171.0,125.06584729960808,159.49491262812478,186768.54268753412,6348.329537973903,180420.2131495602,146452.10718784106,33968.10596171915,01/03/2013,3,March,2013
Government,Canada, Montana , High ,1383.0,282.9394697388599,18.514140782503905,25605.0567022029,4829.762743989963,20775.293958212937,391305.2866488432,-370529.99269063026,01/09/2014,9,September,2014
Government,Canada, Montana , High ,3854.0,6.142361752981533,128.3257121846371,494567.2947595914,44474.38986849063,450092.90489110077,23672.66219599083,426420.2426951099,01/11/2013,11,November,2013
Government,Mexico, Montana , High ,2272.0,3.250111551363707,363.6974147465572,826320.5263041779,34260.424038300356,792060.1022658775,7384.253444698343,784675.8488211792,01/03/2013,3,March,2013
Midmarket,Canada, Montana , High ,1191.0,118.58986141955228,321.5098887994006,382918.2775600861,11107.443246313,371810.8343137731,141240.52495068675,230570.30936308633,01/04/2014,4,April,2014
Government,Mexico, Paseo , High ,1596.0,310.33274763775535,23.4959768846022,37499.57910782511,38685.805398189594,-1186.2262903644805,495291.0652298575,-496477.291520222,01/01/2013,1,January,2013
Midmarket,Canada, Paseo , High ,574.0,239.7718046656778,51.36824593583877,29485.373167171456,101086.15239368245,-71600.77922651099,137629.01587809905,-209229.79510461004,01/01/2013,1,January,2013
Midmarket,Canada, Paseo , High ,2295.0,266.0332885913405,6.307552163744675,14475.83221579403,6238.294190774377,8237.538025019652,610546.3973171265,-602308.8592921068,01/07/2013,7,July,2013
Government,Canada, Paseo , High ,417.0,123.00431901441775,50.39138084674124,21013.2058130911,5525.212765463519,15487.99304762758,51292.8010290122,-35804.80798138461,01/11/2014,11,November,2014
Channel Partners,Canada, Paseo , High ,2166.0,147.73508450895216,129.48325875632716,280460.7384662046,7451.435099037351,273009.30336716725,319994.19304639037,-46984.889679223124,01/02/2013,2,February,2013
Enterprise,Mexico, Velo , High ,1303.0,20.54625264097711,353.61482516901737,460760.1171952296,64168.84557160546,396591.27162362414,26771.767191193172,369819.50443243096,01/05/2014,5,May,2014
Small Business,Canada, Velo , High ,2717.0,161.50486161219462,9.643350358705337,26200.982924602402,6359.325055207426,19841.657869394978,438808.70900033275,-418967.05113093776,01/12/2013,12,December,2013
Government,Mexico, VTT , High ,1017.0,152.52470296145844,1.0203724599449941,1037.718791764059,4332.569957018886,-3294.8511652548273,155117.62291180325,-158412.47407705808,01/11/2013,11,November,2013
Small Business,Canada, VTT , High ,1368.0,19.93173853121464,28.50418954672,38993.73129991296,3219.004441613454,35774.7268582995,27266.61831070163,8508.108547597873,01/12/2013,12,December,2013
Small Business,Canada, VTT , High ,345.0,290.1108956172528,50.21762541286472,17325.08076743833,8924.195913351148,8400.88485408718,100088.25898795223,-91687.37413386504,01/06/2013,6,June,2013
Small Business,Canada, Amarilla , High ,901.0,140.78381737255776,5.160327911427659,4649.455448196321,10177.820068402882,-5528.36462020656,126846.21945267454,-132374.58407288112,01/11/2014,11,November,2014
Midmarket,Canada, Amarilla , High ,1329.0,273.1507560616143,411.16015169201535,546431.8415986884,6754.8598518773615,539676.9817468111,363017.3548058854,176659.62694092566,01/02/2014,2,February,2014
Government,Mexico, Amarilla , High ,263.0,291.33540851448083,39.45117675629343,10375.659486905171,3258.9870435406783,7116.672443364493,76621.21243930845,-69504.53999594395,01/09/2014,9,September,2014
Midmarket,Mexico, Amarilla , High ,3901.0,168.9940278458989,5.20322454052206,20297.778932576555,48833.895844198945,-28536.11691162239,659245.7026268516,-687781.819538474,01/04/2014,4,April,2014
Small Business,Mexico, Montana , High ,3234.0,21.667346309067824,175.87889214581384,568792.337199562,117113.5045472077,451678.83265235426,70072.19796352534,381606.63468882896,01/09/2014,9,September,2014
Midmarket,Canada, Paseo , High ,2783.0,12.781004391784673,108.12569134486539,300913.7990127604,134545.62261339906,166368.17639936134,35569.535222336744,130798.6411770246,01/11/2013,11,November,2013
Government,Mexico, Paseo , High ,1585.0,244.57654237434775,31.916240656291095,50587.24144022138,32285.545472968413,18301.69596725297,387653.8196633412,-369352.12369608827,01/02/2014,2,February,2014
Government,Mexico, Paseo , High ,2808.0,22.091799275633797,157.9340777821336,443478.8904122312,144866.43796977628,298612.45244245493,62033.7723659797,236578.68007647523,01/05/2014,5,May,2014
Midmarket,Canada, Paseo , High ,1821.0,100.101167593944,129.09528659551873,235082.5168904396,4758.86614846148,230323.65074197814,182284.226188572,48039.424553406134,01/04/2013,4,April,2013
Government,Mexico, Paseo , High ,1416.0,43.87678956858785,131.53608116097575,186255.09092394167,50673.74380261233,135581.34712132934,62129.5340291204,73451.81309220893,01/08/2014,8,August,2014
Channel Partners,Mexico, Velo , High ,670.0,263.8094560270821,24.168204633108466,16192.697104182673,12016.552220218611,4176.144883964062,176752.335538145,-172576.19065418094,01/01/2014,1,January,2014
Government,Canada, VTT , High ,2143.0,164.9520447545298,1.2962147613098853,2777.788233487084,116979.4146064112,-114201.62637292412,353492.23190895736,-467693.8582818815,01/12/2014,12,December,2014
Enterprise,Canada, VTT , High ,590.0,7.166406592318735,4.183530490774498,2468.2829895569535,6545.861316463955,-4077.578326907001,4228.179889468053,-8305.758216375054,01/12/2013,12,December,2013
Small Business,Mexico, Amarilla , High ,3752.0,309.0007629960688,19.312451117550545,72460.31659304965,46214.46404087932,26245.852552170327,1159370.86276125,-1133125.0102090796,01/08/2014,8,August,2014
Government,Mexico, Montana , High ,1240.0,139.2107447270452,324.19779232610847,402005.2624843745,41613.79898502411,360391.4634993504,172621.32346153606,187770.14003781436,01/05/2014,5,May,2014
Government,Canada, Paseo , High ,1766.0,120.69821913509823,6.870922774075764,12134.049619017798,20887.016396758638,-8752.96677774084,213153.05499258346,-221906.0217703243,01/07/2013,7,July,2013
