Segment,Country,Product,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Government,Canada, Velo , Medium , 1269.00 , 120.00 , 350.00 , 444150.00 , 39973.50 , 404176.50 , 329940.00 , 74236.50 ,01/10/2014,10, October ,2014
Enterprise,Mexico, VTT , Medium , 877.00 , 250.00 , 125.00 , 109625.00 , 9866.25 , 99758.75 , 105240.00 , (5481.25),01/11/2014,11, November ,2014
Government,Canada, Amarilla , Medium , 1269.00 , 260.00 , 350.00 , 444150.00 , 39973.50 , 404176.50 , 329940.00 , 74236.50 ,01/10/2014,10, October ,2014
Government,Mexico, Amarilla , Medium , 1694.00 , 260.00 , 20.00 , 33880.00 , 3049.20 , 30830.80 , 16940.00 , 13890.80 ,01/11/2014,11, November ,2014
Government,Canada, Carretera , Medium , 819.00 , 3.00 , 7.00 , 5733.00 , 515.97 , 5217.03 , 4095.00 , 1122.03 ,01/07/2014,7, July ,2014
Government,Mexico, Carretera , Medium , 521.00 , 3.00 , 7.00 , 3647.00 , 328.23 , 3318.77 , 2605.00 , 713.77 ,01/12/2014,12, December ,2014
Government,Mexico, Paseo , Medium , 1038.00 , 10.00 , 20.00 , 20760.00 , 1868.40 , 18891.60 , 10380.00 , 8511.60 ,01/06/2014,6, June ,2014
Midmarket,Mexico, Velo , Medium , 2628.00 , 120.00 , 15.00 , 39420.00 , 3547.80 , 35872.20 , 26280.00 , 9592.20 ,01/04/2014,4, April ,2014
Government,Mexico, VTT , Medium , 521.00 , 250.00 , 7.00 , 3647.00 , 328.23 , 3318.77 , 2605.00 , 713.77 ,01/12/2014,12, December ,2014
Government,Mexico, Amarilla , Medium , 1038.00 , 260.00 , 20.00 , 20760.00 , 1868.40 , 18891.60 , 10380.00 , 8511.60 ,01/06/2014,6, June ,2014
Midmarket,Canada, Amarilla , Medium , 1630.50 , 260.00 , 15.00 , 24457.50 , 2201.18 , 22256.33 , 16305.00 , 5951.33 ,01/07/2014,7, July ,2014
Small Business,Mexico, Paseo , High , 591.00 , 10.00 , 300.00 , 177300.00 , 17730.00 , 159570.00 , 147750.00 , 11820.00 ,01/05/2014,5, May ,2014
Enterprise,Canada, Velo , High , 1916.00 , 120.00 , 125.00 , 239500.00 , 23950.00 , 215550.00 , 229920.00 , (14370.00),01/12/2013,12, December ,2013
Enterprise,Mexico, VTT , High , 341.00 , 250.00 , 125.00 , 42625.00 , 4262.50 , 38362.50 , 40920.00 , (2557.50),01/05/2014,5, May ,2014
Midmarket,Mexico, VTT , High , 641.00 , 250.00 , 15.00 , 9615.00 , 961.50 , 8653.50 , 6410.00 , 2243.50 ,01/07/2014,7, July ,2014
Small Business,Mexico, VTT , High , 432.00 , 250.00 , 300.00 , 129600.00 , 12960.00 , 116640.00 , 108000.00 , 8640.00 ,01/09/2014,9, September ,2014
Enterprise,Canada, VTT , High , 2529.00 , 250.00 , 125.00 , 316125.00 , 31612.50 , 284512.50 , 303480.00 , (18967.50),01/11/2014,11, November ,2014
Government,Canada, Amarilla , High , 2240.00 , 260.00 , 350.00 , 784000.00 , 78400.00 , 705600.00 , 582400.00 , 123200.00 ,01/02/2014,2, February ,2014
Channel Partners,Canada, Amarilla , High , 3520.50 , 260.00 , 12.00 , 42246.00 , 4224.60 , 38021.40 , 10561.50 , 27459.90 ,01/04/2014,4, April ,2014
Government,Mexico, Amarilla , High , 2039.00 , 260.00 , 20.00 , 40780.00 , 4078.00 , 36702.00 , 20390.00 , 16312.00 ,01/05/2014,5, May ,2014
Government,Canada, Amarilla , High , 707.00 , 260.00 , 350.00 , 247450.00 , 24745.00 , 222705.00 , 183820.00 , 38885.00 ,01/09/2014,9, September ,2014
Midmarket,Canada, Velo , High , 384.00 , 120.00 , 15.00 , 5760.00 , 633.60 , 5126.40 , 3840.00 , 1286.40 ,01/01/2014,1, January ,2014
Channel Partners,Mexico, VTT , High , 1005.00 , 250.00 , 12.00 , 12060.00 , 1326.60 , 10733.40 , 3015.00 , 7718.40 ,01/09/2013,9, September ,2013
Channel Partners,Canada, Carretera , High , 1937.00 , 3.00 , 12.00 , 23244.00 , 2556.84 , 20687.16 , 5811.00 , 14876.16 ,01/02/2014,2, February ,2014
Midmarket,Canada, Carretera , High , 1560.00 , 3.00 , 15.00 , 23400.00 , 2574.00 , 20826.00 , 15600.00 , 5226.00 ,01/11/2013,11, November ,2013
Government,Mexico, Carretera , High , 2706.00 , 3.00 , 7.00 , 18942.00 , 2083.62 , 16858.38 , 13530.00 , 3328.38 ,01/11/2013,11, November ,2013
Midmarket,Mexico, Montana , High , 2157.00 , 5.00 , 15.00 , 32355.00 , 3559.05 , 28795.95 , 21570.00 , 7225.95 ,01/12/2014,12, December ,2014
Small Business,Canada, Paseo , High , 873.00 , 10.00 , 300.00 , 261900.00 , 28809.00 , 233091.00 , 218250.00 , 14841.00 ,01/01/2014,1, January ,2014
Government,Mexico, Paseo , High , 1122.00 , 10.00 , 20.00 , 22440.00 , 2468.40 , 19971.60 , 11220.00 , 8751.60 ,01/03/2014,3, March ,2014
Government,Canada, Paseo , High , 2104.50 , 10.00 , 350.00 , 736575.00 , 81023.25 , 655551.75 , 547170.00 , 108381.75 ,01/07/2014,7, July ,2014
Channel Partners,Canada, Paseo , High , 4026.00 , 10.00 , 12.00 , 48312.00 , 5314.32 , 42997.68 , 12078.00 , 30919.68 ,01/07/2014,7, July ,2014
Government,Canada, Paseo , High , 2394.00 , 10.00 , 20.00 , 47880.00 , 5266.80 , 42613.20 , 23940.00 , 18673.20 ,01/08/2014,8, August ,2014
Midmarket,Mexico, Paseo , High , 1984.00 , 10.00 , 15.00 , 29760.00 , 3273.60 , 26486.40 , 19840.00 , 6646.40 ,01/08/2014,8, August ,2014
Small Business,Canada, Paseo , High , 1366.00 , 10.00 , 300.00 , 409800.00 , 45078.00 , 364722.00 , 341500.00 , 23222.00 ,01/11/2014,11, November ,2014
Midmarket,Mexico, Velo , High , 655.00 , 120.00 , 15.00 , 9825.00 , 1080.75 , 8744.25 , 6550.00 , 2194.25 ,01/09/2013,9, September ,2013
Government,Mexico, Velo , High , 344.00 , 120.00 , 350.00 , 120400.00 , 13244.00 , 107156.00 , 89440.00 , 17716.00 ,01/10/2013,10, October ,2013
Government,Canada, Velo , High , 1808.00 , 120.00 , 7.00 , 12656.00 , 1392.16 , 11263.84 , 9040.00 , 2223.84 ,01/11/2014,11, November ,2014
Enterprise,Mexico, VTT , High , 554.00 , 250.00 , 125.00 , 69250.00 , 7617.50 , 61632.50 , 66480.00 , (4847.50),01/01/2014,1, January ,2014
Government,Canada, VTT , High , 2935.00 , 250.00 , 20.00 , 58700.00 , 6457.00 , 52243.00 , 29350.00 , 22893.00 ,01/11/2013,11, November ,2013
Government,Mexico, Amarilla , High , 2629.00 , 260.00 , 20.00 , 52580.00 , 5783.80 , 46796.20 , 26290.00 , 20506.20 ,01/01/2014,1, January ,2014
Enterprise,Mexico, Amarilla , High , 947.00 , 260.00 , 125.00 , 118375.00 , 13021.25 , 105353.75 , 113640.00 , (8286.25),01/09/2013,9, September ,2013
Government,Mexico, Amarilla , High , 344.00 , 260.00 , 350.00 , 120400.00 , 13244.00 , 107156.00 , 89440.00 , 17716.00 ,01/10/2013,10, October ,2013
Midmarket,Mexico, Amarilla , High , 2157.00 , 260.00 , 15.00 , 32355.00 , 3559.05 , 28795.95 , 21570.00 , 7225.95 ,01/12/2014,12, December ,2014
Government,Mexico, Carretera , High , 886.00 , 3.00 , 350.00 , 310100.00 , 37212.00 , 272888.00 , 230360.00 , 42528.00 ,01/06/2014,6, June ,2014
Enterprise,Canada, Carretera , High , 2416.00 , 3.00 , 125.00 , 302000.00 , 36240.00 , 265760.00 , 289920.00 , (24160.00),01/09/2013,9, September ,2013
Enterprise,Mexico, Carretera , High , 2156.00 , 3.00 , 125.00 , 269500.00 , 32340.00 , 237160.00 , 258720.00 , (21560.00),01/10/2014,10, October ,2014
Midmarket,Canada, Carretera , High , 2689.00 , 3.00 , 15.00 , 40335.00 , 4840.20 , 35494.80 , 26890.00 , 8604.80 ,01/11/2014,11, November ,2014
Government,Mexico, Montana , High , 2420.00 , 5.00 , 7.00 , 16940.00 , 2032.80 , 14907.20 , 12100.00 , 2807.20 ,01/09/2014,9, September ,2014
Government,Canada, Montana , High , 2734.00 , 5.00 , 7.00 , 19138.00 , 2296.56 , 16841.44 , 13670.00 , 3171.44 ,01/10/2014,10, October ,2014
Government,Mexico, Montana , High , 1715.00 , 5.00 , 20.00 , 34300.00 , 4116.00 , 30184.00 , 17150.00 , 13034.00 ,01/10/2013,10, October ,2013
Government,Mexico, Paseo , High , 886.00 , 10.00 , 350.00 , 310100.00 , 37212.00 , 272888.00 , 230360.00 , 42528.00 ,01/06/2014,6, June ,2014
Enterprise,Mexico, Paseo , High , 2156.00 , 10.00 , 125.00 , 269500.00 , 32340.00 , 237160.00 , 258720.00 , (21560.00),01/10/2014,10, October ,2014
Government,Mexico, Paseo , High , 905.00 , 10.00 , 20.00 , 18100.00 , 2172.00 , 15928.00 , 9050.00 , 6878.00 ,01/10/2014,10, October ,2014
Government,Mexico, Paseo , High , 1715.00 , 10.00 , 20.00 , 34300.00 , 4116.00 , 30184.00 , 17150.00 , 13034.00 ,01/10/2013,10, October ,2013
Small Business,Mexico, Paseo , High , 2150.00 , 10.00 , 300.00 , 645000.00 , 77400.00 , 567600.00 , 537500.00 , 30100.00 ,01/11/2014,11, November ,2014
Government,Mexico, Paseo , High , 1197.00 , 10.00 , 350.00 , 418950.00 , 50274.00 , 368676.00 , 311220.00 , 57456.00 ,01/11/2014,11, November ,2014
Midmarket,Mexico, Paseo , High , 380.00 , 10.00 , 15.00 , 5700.00 , 684.00 , 5016.00 , 3800.00 , 1216.00 ,01/12/2013,12, December ,2013
Government,Mexico, Paseo , High , 1233.00 , 10.00 , 20.00 , 24660.00 , 2959.20 , 21700.80 , 12330.00 , 9370.80 ,01/12/2014,12, December ,2014
Government,Mexico, Velo , High , 1395.00 , 120.00 , 350.00 , 488250.00 , 58590.00 , 429660.00 , 362700.00 , 66960.00 ,01/07/2014,7, July ,2014
Government,Mexico, Velo , High , 905.00 , 120.00 , 20.00 , 18100.00 , 2172.00 , 15928.00 , 9050.00 , 6878.00 ,01/10/2014,10, October ,2014
Channel Partners,Canada, VTT , High , 2109.00 , 250.00 , 12.00 , 25308.00 , 3036.96 , 22271.04 , 6327.00 , 15944.04 ,01/05/2014,5, May ,2014
Government,Canada, VTT , High , 623.00 , 250.00 , 350.00 , 218050.00 , 26166.00 , 191884.00 , 161980.00 , 29904.00 ,01/09/2013,9, September ,2013
Government,Mexico, VTT , High , 1233.00 , 250.00 , 20.00 , 24660.00 , 2959.20 , 21700.80 , 12330.00 , 9370.80 ,01/12/2014,12, December ,2014
Government,Canada, Amarilla , High , 2734.00 , 260.00 , 7.00 , 19138.00 , 2296.56 , 16841.44 , 13670.00 , 3171.44 ,01/10/2014,10, October ,2014
Channel Partners,Mexico, Montana , High , 2661.00 , 5.00 , 12.00 , 31932.00 , 3831.84 , 28100.16 , 7983.00 , 20117.16 ,01/05/2014,5, May ,2014
Channel Partners,Canada, Amarilla , High , 2761.00 , 260.00 , 12.00 , 33132.00 , 3975.84 , 29156.16 , 8283.00 , 20873.16 ,01/09/2013,9, September ,2013
Government,Canada, Carretera , High , 923.00 , 3.00 , 350.00 , 323050.00 , 41996.50 , 281053.50 , 239980.00 , 41073.50 ,01/03/2014,3, March ,2014
Channel Partners,Mexico, Montana , High , 604.00 , 5.00 , 12.00 , 7248.00 , 942.24 , 6305.76 , 1812.00 , 4493.76 ,01/06/2014,6, June ,2014
Government,Mexico, Montana , High , 2255.00 , 5.00 , 20.00 , 45100.00 , 5863.00 , 39237.00 , 22550.00 , 16687.00 ,01/07/2014,7, July ,2014
Government,Canada, Montana , High , 1249.00 , 5.00 , 20.00 , 24980.00 , 3247.40 , 21732.60 , 12490.00 , 9242.60 ,01/10/2014,10, October ,2014
Government,Canada, Paseo , High , 2632.00 , 10.00 , 350.00 , 921200.00 , 119756.00 , 801444.00 , 684320.00 , 117124.00 ,01/06/2014,6, June ,2014
Enterprise,Canada, Paseo , High , 1583.00 , 10.00 , 125.00 , 197875.00 , 25723.75 , 172151.25 , 189960.00 , (17808.75),01/06/2014,6, June ,2014
Channel Partners,Mexico, Paseo , High , 571.00 , 10.00 , 12.00 , 6852.00 , 890.76 , 5961.24 , 1713.00 , 4248.24 ,01/07/2014,7, July ,2014
Midmarket,Canada, Paseo , High , 1565.00 , 10.00 , 15.00 , 23475.00 , 3051.75 , 20423.25 , 15650.00 , 4773.25 ,01/10/2014,10, October ,2014
Government,Canada, Paseo , High , 1249.00 , 10.00 , 20.00 , 24980.00 , 3247.40 , 21732.60 , 12490.00 , 9242.60 ,01/10/2014,10, October ,2014
Government,Canada, Velo , High , 2632.00 , 120.00 , 350.00 , 921200.00 , 119756.00 , 801444.00 , 684320.00 , 117124.00 ,01/06/2014,6, June ,2014
Channel Partners,Mexico, Velo , High , 604.00 , 120.00 , 12.00 , 7248.00 , 942.24 , 6305.76 , 1812.00 , 4493.76 ,01/06/2014,6, June ,2014
Channel Partners,Mexico, Velo , High , 410.00 , 120.00 , 12.00 , 4920.00 , 639.60 , 4280.40 , 1230.00 , 3050.40 ,01/10/2014,10, October ,2014
Small Business,Mexico, Velo , High , 2605.00 , 120.00 , 300.00 , 781500.00 , 101595.00 , 679905.00 , 651250.00 , 28655.00 ,01/11/2013,11, November ,2013
Enterprise,Canada, VTT , High , 1583.00 , 250.00 , 125.00 , 197875.00 , 25723.75 , 172151.25 , 189960.00 , (17808.75),01/06/2014,6, June ,2014
Midmarket,Canada, VTT , High , 1565.00 , 250.00 , 15.00 , 23475.00 , 3051.75 , 20423.25 , 15650.00 , 4773.25 ,01/10/2014,10, October ,2014
Enterprise,Canada, Amarilla , High , 1659.00 , 260.00 , 125.00 , 207375.00 , 26958.75 , 180416.25 , 199080.00 , (18663.75),01/01/2014,1, January ,2014
Channel Partners,Mexico, Amarilla , High , 410.00 , 260.00 , 12.00 , 4920.00 , 639.60 , 4280.40 , 1230.00 , 3050.40 ,01/10/2014,10, October ,2014
Government,Mexico, Carretera , High , 2579.00 , 3.00 , 20.00 , 51580.00 , 7221.20 , 44358.80 , 25790.00 , 18568.80 ,01/04/2014,4, April ,2014
Government,Canada, Paseo , High , 2428.00 , 10.00 , 20.00 , 48560.00 , 6798.40 , 41761.60 , 24280.00 , 17481.60 ,01/03/2014,3, March ,2014
Small Business,Mexico, Carretera , High , 801.00 , 3.00 , 300.00 , 240300.00 , 33642.00 , 206658.00 , 200250.00 , 6408.00 ,01/07/2014,7, July ,2014
Small Business,Canada, Carretera , High , 1496.00 , 3.00 , 300.00 , 448800.00 , 62832.00 , 385968.00 , 374000.00 , 11968.00 ,01/10/2014,10, October ,2014
Midmarket,Canada, Carretera , High , 2300.00 , 3.00 , 15.00 , 34500.00 , 4830.00 , 29670.00 , 23000.00 , 6670.00 ,01/12/2014,12, December ,2014
Enterprise,Mexico, Carretera , High , 2821.00 , 3.00 , 125.00 , 352625.00 , 49367.50 , 303257.50 , 338520.00 , (35262.50),01/12/2013,12, December ,2013
Government,Canada, Montana , High , 2227.50 , 5.00 , 350.00 , 779625.00 , 109147.50 , 670477.50 , 579150.00 , 91327.50 ,01/01/2014,1, January ,2014
Government,Canada, Montana , High , 200.00 , 5.00 , 350.00 , 70000.00 , 9800.00 , 60200.00 , 52000.00 , 8200.00 ,01/05/2014,5, May ,2014
Government,Canada, Montana , High , 388.00 , 5.00 , 7.00 , 2716.00 , 380.24 , 2335.76 , 1940.00 , 395.76 ,01/09/2014,9, September ,2014
Government,Mexico, Montana , High , 1727.00 , 5.00 , 7.00 , 12089.00 , 1692.46 , 10396.54 , 8635.00 , 1761.54 ,01/10/2013,10, October ,2013
Midmarket,Canada, Montana , High , 2300.00 , 5.00 , 15.00 , 34500.00 , 4830.00 , 29670.00 , 23000.00 , 6670.00 ,01/12/2014,12, December ,2014
Government,Mexico, Paseo , High , 260.00 , 10.00 , 20.00 , 5200.00 , 728.00 , 4472.00 , 2600.00 , 1872.00 ,01/02/2014,2, February ,2014
Midmarket,Canada, Paseo , High , 2470.00 , 10.00 , 15.00 , 37050.00 , 5187.00 , 31863.00 , 24700.00 , 7163.00 ,01/09/2013,9, September ,2013
Midmarket,Canada, Paseo , High , 1743.00 , 10.00 , 15.00 , 26145.00 , 3660.30 , 22484.70 , 17430.00 , 5054.70 ,01/10/2013,10, October ,2013
Government,Canada, Paseo , High , 700.00 , 10.00 , 350.00 , 245000.00 , 34300.00 , 210700.00 , 182000.00 , 28700.00 ,01/11/2014,11, November ,2014
Channel Partners,Canada, Paseo , High , 2222.00 , 10.00 , 12.00 , 26664.00 , 3732.96 , 22931.04 , 6666.00 , 16265.04 ,01/11/2013,11, November ,2013
Enterprise,Mexico, Velo , High , 1575.00 , 120.00 , 125.00 , 196875.00 , 27562.50 , 169312.50 , 189000.00 , (19687.50),01/02/2014,2, February ,2014
Small Business,Canada, Velo , High , 269.00 , 120.00 , 300.00 , 80700.00 , 11298.00 , 69402.00 , 67250.00 , 2152.00 ,01/10/2013,10, October ,2013
Government,Mexico, VTT , High , 2903.00 , 250.00 , 7.00 , 20321.00 , 2844.94 , 17476.06 , 14515.00 , 2961.06 ,01/03/2014,3, March ,2014
Small Business,Canada, VTT , High , 269.00 , 250.00 , 300.00 , 80700.00 , 11298.00 , 69402.00 , 67250.00 , 2152.00 ,01/10/2013,10, October ,2013
Small Business,Canada, VTT , High , 1496.00 , 250.00 , 300.00 , 448800.00 , 62832.00 , 385968.00 , 374000.00 , 11968.00 ,01/10/2014,10, October ,2014
Small Business,Canada, Amarilla , High , 888.00 , 260.00 , 300.00 , 266400.00 , 37296.00 , 229104.00 , 222000.00 , 7104.00 ,01/03/2014,3, March ,2014
Midmarket,Canada, Amarilla , High , 1743.00 , 260.00 , 15.00 , 26145.00 , 3660.30 , 22484.70 , 17430.00 , 5054.70 ,01/10/2013,10, October ,2013
Government,Mexico, Amarilla , High , 1727.00 , 260.00 , 7.00 , 12089.00 , 1692.46 , 10396.54 , 8635.00 , 1761.54 ,01/10/2013,10, October ,2013
Midmarket,Mexico, Amarilla , High , 1870.00 , 260.00 , 15.00 , 28050.00 , 3927.00 , 24123.00 , 18700.00 , 5423.00 ,01/11/2013,11, November ,2013
Small Business,Mexico, Montana , High , 546.00 , 5.00 , 300.00 , 163800.00 , 24570.00 , 139230.00 , 136500.00 , 2730.00 ,01/10/2014,10, October ,2014
Midmarket,Canada, Paseo , High , 1614.00 , 10.00 , 15.00 , 24210.00 , 3631.50 , 20578.50 , 16140.00 , 4438.50 ,01/04/2014,4, April ,2014
Government,Mexico, Paseo , High , 2535.00 , 10.00 , 7.00 , 17745.00 , 2661.75 , 15083.25 , 12675.00 , 2408.25 ,01/04/2014,4, April ,2014
Government,Mexico, Paseo , High , 2851.00 , 10.00 , 350.00 , 997850.00 , 149677.50 , 848172.50 , 741260.00 , 106912.50 ,01/05/2014,5, May ,2014
Midmarket,Canada, Paseo , High , 2559.00 , 10.00 , 15.00 , 38385.00 , 5757.75 , 32627.25 , 25590.00 , 7037.25 ,01/08/2014,8, August ,2014
Government,Mexico, Paseo , High , 2151.00 , 10.00 , 350.00 , 752850.00 , 112927.50 , 639922.50 , 559260.00 , 80662.50 ,01/11/2013,11, November ,2013
Channel Partners,Mexico, Velo , High , 500.00 , 120.00 , 12.00 , 6000.00 , 900.00 , 5100.00 , 1500.00 , 3600.00 ,01/03/2014,3, March ,2014
Government,Canada, VTT , High , 865.50 , 250.00 , 20.00 , 17310.00 , 2596.50 , 14713.50 , 8655.00 , 6058.50 ,01/07/2014,7, July ,2014
Enterprise,Canada, VTT , High , 2954.00 , 250.00 , 125.00 , 369250.00 , 55387.50 , 313862.50 , 354480.00 , (40617.50),01/11/2013,11, November ,2013
Small Business,Mexico, Amarilla , High , 546.00 , 260.00 , 300.00 , 163800.00 , 24570.00 , 139230.00 , 136500.00 , 2730.00 ,01/10/2014,10, October ,2014
Government,Mexico, Montana , High , 1368.00 , 5.00 , 7.00 , 9576.00 , 1436.40 , 8139.60 , 6840.00 , 1299.60 ,01/02/2014,2, February ,2014
Government,Canada, Paseo , High , 723.00 , 10.00 , 7.00 , 5061.00 , 759.15 , 4301.85 , 3615.00 , 686.85 ,01/04/2014,4, April ,2014
